Season,ISOyear,WeekBeginning,WeekEnding,WastewaterTreatmentWork,Average(Mgc),Average(Mgc)QF,PercentCoverage
2019/20,2020,20200627,20200703,Dunbar,NA,:,0
2019/20,2020,20200627,20200703,East Calder,NA,:,0
2019/20,2020,20200627,20200703,Fauldhouse,NA,:,0
2019/20,2020,20200627,20200703,Haddington,NA,:,0
2019/20,2020,20200627,20200703,Linlithgow,NA,:,0
2019/20,2020,20200627,20200703,Newbridge,NA,:,0
2019/20,2020,20200627,20200703,Penicuik,NA,:,0
2019/20,2020,20200627,20200703,Whitburn,NA,:,0
2019/20,2020,20200627,20200703,Winchburgh,NA,:,0
2019/20,2020,20200627,20200703,Blairgowrie,NA,:,0
2019/20,2020,20200627,20200703,Forfar,NA,:,0
2019/20,2020,20200627,20200703,Montrose,NA,:,0
2019/20,2020,20200627,20200703,Perth,NA,:,0
2019/20,2020,20200808,20200814,Meadowhead,0,,100
2019/20,2020,20200808,20200814,Galashiels,NA,:,0
2019/20,2020,20200808,20200814,Hawick,NA,:,0
2019/20,2020,20200808,20200814,Peebles,0,,100
2019/20,2020,20200808,20200814,Annan,NA,:,0
2019/20,2020,20200808,20200814,Dalbeattie,NA,:,0
2019/20,2020,20200808,20200814,Dalscone,0,,100
2019/20,2020,20200808,20200814,Lockerbie,NA,:,0
2019/20,2020,20200808,20200814,Troqueer,NA,:,0
2019/20,2020,20200808,20200814,Dunfermline,25.37,,100
2019/20,2020,20200808,20200814,Levenmouth,0,,100
2019/20,2020,20200808,20200814,Falkirk,NA,:,0
2019/20,2020,20200808,20200814,Stirling,0,,100
2019/20,2020,20200808,20200814,Nigg,5.61,,100
2019/20,2020,20200808,20200814,Dalmuir,NA,:,0
2019/20,2020,20200808,20200814,Shieldhall,0.78,,100
2019/20,2020,20200808,20200814,Allanfearn,0.14,,100
2019/20,2020,20200808,20200814,Fort William,0,,100
2019/20,2020,20200808,20200814,Helensburgh,NA,:,0
2019/20,2020,20200808,20200814,Nairn,NA,:,0
2019/20,2020,20200808,20200814,Carbarns,0,,100
2019/20,2020,20200808,20200814,Hamilton,NA,:,0
2019/20,2020,20200808,20200814,Philipshill,NA,:,0
2019/20,2020,20200808,20200814,Seafield,NA,:,0
2019/20,2020,20200808,20200814,Kirkwall,3.29,,100
2019/20,2020,20200808,20200814,Lerwick,NA,:,0
2019/20,2020,20200808,20200814,Hatton,NA,:,0
2019/20,2020,20200808,20200814,Stornoway,NA,:,0
2019/20,2020,20200808,20200814,Cumnock,NA,:,0
2019/20,2020,20200808,20200814,Fairlie,NA,:,0
2019/20,2020,20200808,20200814,Girvan,NA,:,0
2019/20,2020,20200808,20200814,Largs,NA,:,0
2019/20,2020,20200808,20200814,Maybole,NA,:,0
2019/20,2020,20200808,20200814,Muirkirk,NA,:,0
2019/20,2020,20200808,20200814,New Cumnock,NA,:,0
2019/20,2020,20200808,20200814,Stevenston,NA,:,0
2019/20,2020,20200808,20200814,Coldstream,NA,:,0
2019/20,2020,20200808,20200814,Duns,NA,:,0
2019/20,2020,20200808,20200814,Eyemouth,NA,:,0
2019/20,2020,20200808,20200814,Jedburgh,NA,:,0
2019/20,2020,20200808,20200814,Kelso,NA,:,0
2019/20,2020,20200808,20200814,Newtown St Boswell,NA,:,0
2019/20,2020,20200808,20200814,Selkirk,NA,:,0
2019/20,2020,20200808,20200814,Langholm,NA,:,0
2019/20,2020,20200808,20200814,Loch Ryan,NA,:,0
2019/20,2020,20200808,20200814,Sanquhar,NA,:,0
2019/20,2020,20200808,20200814,Bowhouse,NA,:,0
2019/20,2020,20200808,20200814,Cupar,NA,:,0
2019/20,2020,20200808,20200814,Guardbridge,NA,:,0
2019/20,2020,20200808,20200814,Ironmill Bay,NA,:,0
2019/20,2020,20200808,20200814,Kincardine,NA,:,0
2019/20,2020,20200808,20200814,Kirkcaldy,NA,:,0
2019/20,2020,20200808,20200814,Newburgh,NA,:,0
2019/20,2020,20200808,20200814,Newport & Tayport,NA,:,0
2019/20,2020,20200808,20200814,Springfield,NA,:,0
2019/20,2020,20200808,20200814,St Andrews,NA,:,0
2019/20,2020,20200808,20200814,Alloa,NA,:,0
2019/20,2020,20200808,20200814,Alva,NA,:,0
2019/20,2020,20200808,20200814,Boness,NA,:,0
2019/20,2020,20200808,20200814,Bonnybridge,NA,:,0
2019/20,2020,20200808,20200814,Denny,NA,:,0
2019/20,2020,20200808,20200814,Dunblane,NA,:,0
2019/20,2020,20200808,20200814,Kinneil,NA,:,0
2019/20,2020,20200808,20200814,Tillicoultry,NA,:,0
2019/20,2020,20200808,20200814,Banchory,NA,:,0
2019/20,2020,20200808,20200814,Banff,NA,:,0
2019/20,2020,20200808,20200814,Buckie,NA,:,0
2019/20,2020,20200808,20200814,Ellon,NA,:,0
2019/20,2020,20200808,20200814,Forres,NA,:,0
2019/20,2020,20200808,20200814,Fraserburgh,NA,:,0
2019/20,2020,20200808,20200814,Huntly,NA,:,0
2019/20,2020,20200808,20200814,Inverurie,NA,:,0
2019/20,2020,20200808,20200814,Lossiemouth,NA,:,0
2019/20,2020,20200808,20200814,Persley,NA,:,0
2019/20,2020,20200808,20200814,Peterhead,NA,:,0
2019/20,2020,20200808,20200814,Turriff,NA,:,0
2019/20,2020,20200808,20200814,Ardoch,NA,:,0
2019/20,2020,20200808,20200814,Daldowie,NA,:,0
2019/20,2020,20200808,20200814,Dalmarnock,NA,:,0
2019/20,2020,20200808,20200814,Erskine,NA,:,0
2019/20,2020,20200808,20200814,Inverclyde,NA,:,0
2019/20,2020,20200808,20200814,Neilston,NA,:,0
2019/20,2020,20200808,20200814,Paisley,NA,:,0
2019/20,2020,20200808,20200814,Uplawmoor,NA,:,0
2019/20,2020,20200808,20200814,Alness,NA,:,0
2019/20,2020,20200808,20200814,Aviemore,NA,:,0
2019/20,2020,20200808,20200814,Dunoon,NA,:,0
2019/20,2020,20200808,20200814,Grantown on Spey,NA,:,0
2019/20,2020,20200808,20200814,Oban,NA,:,0
2019/20,2020,20200808,20200814,Thurso,NA,:,0
2019/20,2020,20200808,20200814,Wick,NA,:,0
2019/20,2020,20200808,20200814,Allers,NA,:,0
2019/20,2020,20200808,20200814,Biggar,NA,:,0
2019/20,2020,20200808,20200814,Blackwood,NA,:,0
2019/20,2020,20200808,20200814,Bothwellbank,NA,:,0
2019/20,2020,20200808,20200814,Dunnswood,NA,:,0
2019/20,2020,20200808,20200814,Harthill,NA,:,0
2019/20,2020,20200808,20200814,Lanark,NA,:,0
2019/20,2020,20200808,20200814,Lesmahagow,NA,:,0
2019/20,2020,20200808,20200814,Mauldslie,NA,:,0
2019/20,2020,20200808,20200814,Shotts,NA,:,0
2019/20,2020,20200808,20200814,Skellyton,NA,:,0
2019/20,2020,20200808,20200814,Stonehouse,NA,:,0
2019/20,2020,20200808,20200814,Strathaven,NA,:,0
2019/20,2020,20200808,20200814,Swinstie,NA,:,0
2019/20,2020,20200808,20200814,Armadale,NA,:,0
2019/20,2020,20200808,20200814,Bathgate,NA,:,0
2019/20,2020,20200808,20200814,Blackburn,NA,:,0
2019/20,2020,20200808,20200814,Blackridge,NA,:,0
2019/20,2020,20200808,20200814,Dunbar,NA,:,0
2019/20,2020,20200808,20200814,East Calder,NA,:,0
2019/20,2020,20200808,20200814,Fauldhouse,NA,:,0
2019/20,2020,20200808,20200814,Haddington,NA,:,0
2019/20,2020,20200808,20200814,Linlithgow,NA,:,0
2019/20,2020,20200808,20200814,Newbridge,NA,:,0
2019/20,2020,20200808,20200814,Penicuik,NA,:,0
2019/20,2020,20200808,20200814,Whitburn,NA,:,0
2019/20,2020,20200808,20200814,Winchburgh,NA,:,0
2019/20,2020,20200808,20200814,Blairgowrie,NA,:,0
2019/20,2020,20200808,20200814,Forfar,NA,:,0
2019/20,2020,20200808,20200814,Montrose,NA,:,0
2019/20,2020,20200808,20200814,Perth,NA,:,0
2019/20,2020,20200815,20200821,Meadowhead,0,,100
2019/20,2020,20200815,20200821,Galashiels,0,,100
2019/20,2020,20200815,20200821,Hawick,0,,100
2019/20,2020,20200815,20200821,Peebles,0,,100
2019/20,2020,20200815,20200821,Annan,0,,100
2019/20,2020,20200815,20200821,Dalbeattie,0,,100
2019/20,2020,20200815,20200821,Dalscone,0,,100
2019/20,2020,20200815,20200821,Lockerbie,0,,100
2019/20,2020,20200815,20200821,Troqueer,0,,100
2019/20,2020,20200815,20200821,Dunfermline,1.19,,100
2019/20,2020,20200815,20200821,Levenmouth,0.21,,100
2019/20,2020,20200815,20200821,Falkirk,NA,:,0
2019/20,2020,20200815,20200821,Stirling,0,,100
2019/20,2020,20200815,20200821,Nigg,3.57,,100
2019/20,2020,20200815,20200821,Dalmuir,0.71,,100
2019/20,2020,20200815,20200821,Shieldhall,0.83,,100
2019/20,2020,20200815,20200821,Allanfearn,0.24,,100
2019/20,2020,20200815,20200821,Fort William,NA,:,0
2019/20,2020,20200815,20200821,Helensburgh,0,,100
2019/20,2020,20200815,20200821,Nairn,0,,100
2019/20,2020,20200815,20200821,Carbarns,0,,100
2019/20,2020,20200815,20200821,Hamilton,0.4,,100
2019/20,2020,20200815,20200821,Philipshill,0,,100
2019/20,2020,20200815,20200821,Seafield,0,,100
2019/20,2020,20200815,20200821,Kirkwall,29.07,,100
2019/20,2020,20200815,20200821,Lerwick,0,,100
2019/20,2020,20200815,20200821,Hatton,5.36,,100
2019/20,2020,20200815,20200821,Stornoway,0,,100
2019/20,2020,20200815,20200821,Cumnock,NA,:,0
2019/20,2020,20200815,20200821,Fairlie,NA,:,0
2019/20,2020,20200815,20200821,Girvan,NA,:,0
2019/20,2020,20200815,20200821,Largs,NA,:,0
2019/20,2020,20200815,20200821,Maybole,NA,:,0
2019/20,2020,20200815,20200821,Muirkirk,NA,:,0
2019/20,2020,20200815,20200821,New Cumnock,NA,:,0
2019/20,2020,20200815,20200821,Stevenston,NA,:,0
2019/20,2020,20200815,20200821,Coldstream,NA,:,0
2019/20,2020,20200815,20200821,Duns,NA,:,0
2019/20,2020,20200815,20200821,Eyemouth,NA,:,0
2019/20,2020,20200815,20200821,Jedburgh,NA,:,0
2019/20,2020,20200815,20200821,Kelso,NA,:,0
2019/20,2020,20200815,20200821,Newtown St Boswell,NA,:,0
2019/20,2020,20200815,20200821,Selkirk,NA,:,0
2019/20,2020,20200815,20200821,Langholm,NA,:,0
2019/20,2020,20200815,20200821,Loch Ryan,NA,:,0
2019/20,2020,20200815,20200821,Sanquhar,NA,:,0
2019/20,2020,20200815,20200821,Bowhouse,NA,:,0
2019/20,2020,20200815,20200821,Cupar,NA,:,0
2019/20,2020,20200815,20200821,Guardbridge,NA,:,0
2019/20,2020,20200815,20200821,Ironmill Bay,NA,:,0
2019/20,2020,20200815,20200821,Kincardine,NA,:,0
2019/20,2020,20200815,20200821,Kirkcaldy,NA,:,0
2019/20,2020,20200815,20200821,Newburgh,NA,:,0
2019/20,2020,20200815,20200821,Newport & Tayport,NA,:,0
2019/20,2020,20200815,20200821,Springfield,NA,:,0
2019/20,2020,20200815,20200821,St Andrews,NA,:,0
2019/20,2020,20200815,20200821,Alloa,NA,:,0
2019/20,2020,20200815,20200821,Alva,NA,:,0
2019/20,2020,20200815,20200821,Boness,NA,:,0
2019/20,2020,20200815,20200821,Bonnybridge,NA,:,0
2019/20,2020,20200815,20200821,Denny,NA,:,0
2019/20,2020,20200815,20200821,Dunblane,NA,:,0
2019/20,2020,20200815,20200821,Kinneil,NA,:,0
2019/20,2020,20200815,20200821,Tillicoultry,NA,:,0
2019/20,2020,20200815,20200821,Banchory,NA,:,0
2019/20,2020,20200815,20200821,Banff,NA,:,0
2019/20,2020,20200815,20200821,Buckie,NA,:,0
2019/20,2020,20200815,20200821,Ellon,NA,:,0
2019/20,2020,20200815,20200821,Forres,NA,:,0
2019/20,2020,20200815,20200821,Fraserburgh,NA,:,0
2019/20,2020,20200815,20200821,Huntly,NA,:,0
2019/20,2020,20200815,20200821,Inverurie,NA,:,0
2019/20,2020,20200815,20200821,Lossiemouth,NA,:,0
2019/20,2020,20200815,20200821,Persley,NA,:,0
2019/20,2020,20200815,20200821,Peterhead,NA,:,0
2019/20,2020,20200815,20200821,Turriff,NA,:,0
2019/20,2020,20200815,20200821,Ardoch,NA,:,0
2019/20,2020,20200815,20200821,Daldowie,NA,:,0
2019/20,2020,20200815,20200821,Dalmarnock,NA,:,0
2019/20,2020,20200815,20200821,Erskine,NA,:,0
2019/20,2020,20200815,20200821,Inverclyde,NA,:,0
2019/20,2020,20200815,20200821,Neilston,NA,:,0
2019/20,2020,20200815,20200821,Paisley,NA,:,0
2019/20,2020,20200815,20200821,Uplawmoor,NA,:,0
2019/20,2020,20200815,20200821,Alness,NA,:,0
2019/20,2020,20200815,20200821,Aviemore,NA,:,0
2019/20,2020,20200815,20200821,Dunoon,NA,:,0
2019/20,2020,20200815,20200821,Grantown on Spey,NA,:,0
2019/20,2020,20200815,20200821,Oban,NA,:,0
2019/20,2020,20200815,20200821,Thurso,NA,:,0
2019/20,2020,20200815,20200821,Wick,NA,:,0
2019/20,2020,20200815,20200821,Allers,NA,:,0
2019/20,2020,20200815,20200821,Biggar,NA,:,0
2019/20,2020,20200815,20200821,Blackwood,NA,:,0
2019/20,2020,20200815,20200821,Bothwellbank,NA,:,0
2019/20,2020,20200815,20200821,Dunnswood,NA,:,0
2019/20,2020,20200815,20200821,Harthill,NA,:,0
2019/20,2020,20200815,20200821,Lanark,NA,:,0
2019/20,2020,20200815,20200821,Lesmahagow,NA,:,0
2019/20,2020,20200815,20200821,Mauldslie,NA,:,0
2019/20,2020,20200815,20200821,Shotts,NA,:,0
2019/20,2020,20200815,20200821,Skellyton,NA,:,0
2019/20,2020,20200815,20200821,Stonehouse,NA,:,0
2019/20,2020,20200815,20200821,Strathaven,NA,:,0
2019/20,2020,20200815,20200821,Swinstie,NA,:,0
2019/20,2020,20200815,20200821,Armadale,NA,:,0
2019/20,2020,20200815,20200821,Bathgate,NA,:,0
2019/20,2020,20200815,20200821,Blackburn,NA,:,0
2019/20,2020,20200815,20200821,Blackridge,NA,:,0
2019/20,2020,20200815,20200821,Dunbar,NA,:,0
2019/20,2020,20200815,20200821,East Calder,NA,:,0
2019/20,2020,20200815,20200821,Fauldhouse,NA,:,0
2019/20,2020,20200815,20200821,Haddington,NA,:,0
2019/20,2020,20200815,20200821,Linlithgow,NA,:,0
2019/20,2020,20200815,20200821,Newbridge,NA,:,0
2019/20,2020,20200815,20200821,Penicuik,NA,:,0
2019/20,2020,20200815,20200821,Whitburn,NA,:,0
2019/20,2020,20200815,20200821,Winchburgh,NA,:,0
2019/20,2020,20200815,20200821,Blairgowrie,NA,:,0
2019/20,2020,20200815,20200821,Forfar,NA,:,0
2019/20,2020,20200815,20200821,Montrose,NA,:,0
2019/20,2020,20200815,20200821,Perth,NA,:,0
2019/20,2020,20200822,20200828,Meadowhead,NA,:,0
2019/20,2020,20200822,20200828,Galashiels,0,,100
2019/20,2020,20200822,20200828,Hawick,4.12,,100
2019/20,2020,20200822,20200828,Peebles,0,,100
2019/20,2020,20200822,20200828,Annan,0,,100
2019/20,2020,20200822,20200828,Dalbeattie,0,,100
2019/20,2020,20200822,20200828,Dalscone,0,,100
2019/20,2020,20200822,20200828,Lockerbie,0,,100
2019/20,2020,20200822,20200828,Troqueer,0,,100
2019/20,2020,20200822,20200828,Dunfermline,0.53,,100
2019/20,2020,20200822,20200828,Levenmouth,0.71,,100
2019/20,2020,20200822,20200828,Falkirk,0,,100
2019/20,2020,20200822,20200828,Stirling,0.36,,100
2019/20,2020,20200822,20200828,Nigg,0.98,,100
2019/20,2020,20200822,20200828,Dalmuir,6.43,,100
2019/20,2020,20200822,20200828,Shieldhall,1.42,,100
2019/20,2020,20200822,20200828,Allanfearn,0.13,,100
2019/20,2020,20200822,20200828,Fort William,0.21,,100
2019/20,2020,20200822,20200828,Helensburgh,0,,100
2019/20,2020,20200822,20200828,Nairn,0,,100
2019/20,2020,20200822,20200828,Carbarns,5.41,,100
2019/20,2020,20200822,20200828,Hamilton,0.46,,100
2019/20,2020,20200822,20200828,Philipshill,0.28,,100
2019/20,2020,20200822,20200828,Seafield,1.27,,100
2019/20,2020,20200822,20200828,Kirkwall,1.98,,100
2019/20,2020,20200822,20200828,Lerwick,0,,100
2019/20,2020,20200822,20200828,Hatton,6.05,,100
2019/20,2020,20200822,20200828,Stornoway,0,,100
2019/20,2020,20200822,20200828,Cumnock,NA,:,0
2019/20,2020,20200822,20200828,Fairlie,NA,:,0
2019/20,2020,20200822,20200828,Girvan,NA,:,0
2019/20,2020,20200822,20200828,Largs,NA,:,0
2019/20,2020,20200822,20200828,Maybole,NA,:,0
2019/20,2020,20200822,20200828,Muirkirk,NA,:,0
2019/20,2020,20200822,20200828,New Cumnock,NA,:,0
2019/20,2020,20200822,20200828,Stevenston,NA,:,0
2019/20,2020,20200822,20200828,Coldstream,NA,:,0
2019/20,2020,20200822,20200828,Duns,NA,:,0
2019/20,2020,20200822,20200828,Eyemouth,NA,:,0
2019/20,2020,20200822,20200828,Jedburgh,NA,:,0
2019/20,2020,20200822,20200828,Kelso,NA,:,0
2019/20,2020,20200822,20200828,Newtown St Boswell,NA,:,0
2019/20,2020,20200822,20200828,Selkirk,NA,:,0
2019/20,2020,20200822,20200828,Langholm,NA,:,0
2019/20,2020,20200822,20200828,Loch Ryan,NA,:,0
2019/20,2020,20200822,20200828,Sanquhar,NA,:,0
2019/20,2020,20200822,20200828,Bowhouse,NA,:,0
2019/20,2020,20200822,20200828,Cupar,NA,:,0
2019/20,2020,20200822,20200828,Guardbridge,NA,:,0
2019/20,2020,20200822,20200828,Ironmill Bay,NA,:,0
2019/20,2020,20200822,20200828,Kincardine,NA,:,0
2019/20,2020,20200822,20200828,Kirkcaldy,NA,:,0
2019/20,2020,20200822,20200828,Newburgh,NA,:,0
2019/20,2020,20200822,20200828,Newport & Tayport,NA,:,0
2019/20,2020,20200822,20200828,Springfield,NA,:,0
2019/20,2020,20200822,20200828,St Andrews,NA,:,0
2019/20,2020,20200822,20200828,Alloa,NA,:,0
2019/20,2020,20200822,20200828,Alva,NA,:,0
2019/20,2020,20200822,20200828,Boness,NA,:,0
2019/20,2020,20200822,20200828,Bonnybridge,NA,:,0
2019/20,2020,20200822,20200828,Denny,NA,:,0
2019/20,2020,20200822,20200828,Dunblane,NA,:,0
2019/20,2020,20200822,20200828,Kinneil,NA,:,0
2019/20,2020,20200822,20200828,Tillicoultry,NA,:,0
2019/20,2020,20200822,20200828,Banchory,NA,:,0
2019/20,2020,20200822,20200828,Banff,NA,:,0
2019/20,2020,20200822,20200828,Buckie,NA,:,0
2019/20,2020,20200822,20200828,Ellon,NA,:,0
2019/20,2020,20200822,20200828,Forres,NA,:,0
2019/20,2020,20200822,20200828,Fraserburgh,NA,:,0
2019/20,2020,20200822,20200828,Huntly,NA,:,0
2019/20,2020,20200822,20200828,Inverurie,NA,:,0
2019/20,2020,20200822,20200828,Lossiemouth,NA,:,0
2019/20,2020,20200822,20200828,Persley,NA,:,0
2019/20,2020,20200822,20200828,Peterhead,NA,:,0
2019/20,2020,20200822,20200828,Turriff,NA,:,0
2019/20,2020,20200822,20200828,Ardoch,NA,:,0
2019/20,2020,20200822,20200828,Daldowie,NA,:,0
2019/20,2020,20200822,20200828,Dalmarnock,NA,:,0
2019/20,2020,20200822,20200828,Erskine,NA,:,0
2019/20,2020,20200822,20200828,Inverclyde,NA,:,0
2019/20,2020,20200822,20200828,Neilston,NA,:,0
2019/20,2020,20200822,20200828,Paisley,NA,:,0
2019/20,2020,20200822,20200828,Uplawmoor,NA,:,0
2019/20,2020,20200822,20200828,Alness,NA,:,0
2019/20,2020,20200822,20200828,Aviemore,NA,:,0
2019/20,2020,20200822,20200828,Dunoon,NA,:,0
2019/20,2020,20200822,20200828,Grantown on Spey,NA,:,0
2019/20,2020,20200822,20200828,Oban,NA,:,0
2019/20,2020,20200822,20200828,Thurso,NA,:,0
2019/20,2020,20200822,20200828,Wick,NA,:,0
2019/20,2020,20200822,20200828,Allers,NA,:,0
2019/20,2020,20200822,20200828,Biggar,NA,:,0
2019/20,2020,20200822,20200828,Blackwood,NA,:,0
2019/20,2020,20200822,20200828,Bothwellbank,NA,:,0
2019/20,2020,20200822,20200828,Dunnswood,NA,:,0
2019/20,2020,20200822,20200828,Harthill,NA,:,0
2019/20,2020,20200822,20200828,Lanark,NA,:,0
2019/20,2020,20200822,20200828,Lesmahagow,NA,:,0
2019/20,2020,20200822,20200828,Mauldslie,NA,:,0
2019/20,2020,20200822,20200828,Shotts,NA,:,0
2019/20,2020,20200822,20200828,Skellyton,NA,:,0
2019/20,2020,20200822,20200828,Stonehouse,NA,:,0
2019/20,2020,20200822,20200828,Strathaven,NA,:,0
2019/20,2020,20200822,20200828,Swinstie,NA,:,0
2019/20,2020,20200822,20200828,Armadale,NA,:,0
2019/20,2020,20200822,20200828,Bathgate,NA,:,0
2019/20,2020,20200822,20200828,Blackburn,NA,:,0
2019/20,2020,20200822,20200828,Blackridge,NA,:,0
2019/20,2020,20200822,20200828,Dunbar,NA,:,0
2019/20,2020,20200822,20200828,East Calder,NA,:,0
2019/20,2020,20200822,20200828,Fauldhouse,NA,:,0
2019/20,2020,20200822,20200828,Haddington,NA,:,0
2019/20,2020,20200822,20200828,Linlithgow,NA,:,0
2019/20,2020,20200822,20200828,Newbridge,NA,:,0
2019/20,2020,20200822,20200828,Penicuik,NA,:,0
2019/20,2020,20200822,20200828,Whitburn,NA,:,0
2019/20,2020,20200822,20200828,Winchburgh,NA,:,0
2019/20,2020,20200822,20200828,Blairgowrie,NA,:,0
2019/20,2020,20200822,20200828,Forfar,NA,:,0
2019/20,2020,20200822,20200828,Montrose,NA,:,0
2019/20,2020,20200822,20200828,Perth,NA,:,0
2019/20,2020,20200829,20200904,Meadowhead,1.55,,100
2019/20,2020,20200829,20200904,Galashiels,0,,100
2019/20,2020,20200829,20200904,Hawick,2.19,,100
2019/20,2020,20200829,20200904,Peebles,0,,100
2019/20,2020,20200829,20200904,Annan,0,,100
2019/20,2020,20200829,20200904,Dalbeattie,NA,:,0
2019/20,2020,20200829,20200904,Dalscone,NA,:,0
2019/20,2020,20200829,20200904,Lockerbie,0,,100
2019/20,2020,20200829,20200904,Troqueer,0,,100
2019/20,2020,20200829,20200904,Dunfermline,0.05,,100
2019/20,2020,20200829,20200904,Levenmouth,0,,100
2019/20,2020,20200829,20200904,Falkirk,2.3,,100
2019/20,2020,20200829,20200904,Stirling,0,,100
2019/20,2020,20200829,20200904,Nigg,0.57,,100
2019/20,2020,20200829,20200904,Dalmuir,4.98,,100
2019/20,2020,20200829,20200904,Shieldhall,5.57,,100
2019/20,2020,20200829,20200904,Allanfearn,1.26,,100
2019/20,2020,20200829,20200904,Fort William,0.41,,100
2019/20,2020,20200829,20200904,Helensburgh,0,,100
2019/20,2020,20200829,20200904,Nairn,0,,100
2019/20,2020,20200829,20200904,Carbarns,4.06,,100
2019/20,2020,20200829,20200904,Hamilton,0.64,,100
2019/20,2020,20200829,20200904,Philipshill,4.83,,100
2019/20,2020,20200829,20200904,Seafield,1.54,,100
2019/20,2020,20200829,20200904,Kirkwall,0,,100
2019/20,2020,20200829,20200904,Lerwick,0,,100
2019/20,2020,20200829,20200904,Hatton,1.04,,100
2019/20,2020,20200829,20200904,Stornoway,0,,100
2019/20,2020,20200829,20200904,Cumnock,NA,:,0
2019/20,2020,20200829,20200904,Fairlie,NA,:,0
2019/20,2020,20200829,20200904,Girvan,NA,:,0
2019/20,2020,20200829,20200904,Largs,NA,:,0
2019/20,2020,20200829,20200904,Maybole,NA,:,0
2019/20,2020,20200829,20200904,Muirkirk,NA,:,0
2019/20,2020,20200829,20200904,New Cumnock,NA,:,0
2019/20,2020,20200829,20200904,Stevenston,NA,:,0
2019/20,2020,20200829,20200904,Coldstream,NA,:,0
2019/20,2020,20200829,20200904,Duns,NA,:,0
2019/20,2020,20200829,20200904,Eyemouth,NA,:,0
2019/20,2020,20200829,20200904,Jedburgh,NA,:,0
2019/20,2020,20200829,20200904,Kelso,NA,:,0
2019/20,2020,20200829,20200904,Newtown St Boswell,NA,:,0
2019/20,2020,20200829,20200904,Selkirk,NA,:,0
2019/20,2020,20200829,20200904,Langholm,NA,:,0
2019/20,2020,20200829,20200904,Loch Ryan,NA,:,0
2019/20,2020,20200829,20200904,Sanquhar,NA,:,0
2019/20,2020,20200829,20200904,Bowhouse,NA,:,0
2019/20,2020,20200829,20200904,Cupar,NA,:,0
2019/20,2020,20200829,20200904,Guardbridge,NA,:,0
2019/20,2020,20200829,20200904,Ironmill Bay,NA,:,0
2019/20,2020,20200829,20200904,Kincardine,NA,:,0
2019/20,2020,20200829,20200904,Kirkcaldy,NA,:,0
2019/20,2020,20200829,20200904,Newburgh,NA,:,0
2019/20,2020,20200829,20200904,Newport & Tayport,NA,:,0
2019/20,2020,20200829,20200904,Springfield,NA,:,0
2019/20,2020,20200829,20200904,St Andrews,NA,:,0
2019/20,2020,20200829,20200904,Alloa,NA,:,0
2019/20,2020,20200829,20200904,Alva,NA,:,0
2019/20,2020,20200829,20200904,Boness,NA,:,0
2019/20,2020,20200829,20200904,Bonnybridge,NA,:,0
2019/20,2020,20200829,20200904,Denny,NA,:,0
2019/20,2020,20200829,20200904,Dunblane,NA,:,0
2019/20,2020,20200829,20200904,Kinneil,NA,:,0
2019/20,2020,20200829,20200904,Tillicoultry,NA,:,0
2019/20,2020,20200829,20200904,Banchory,NA,:,0
2019/20,2020,20200829,20200904,Banff,NA,:,0
2019/20,2020,20200829,20200904,Buckie,NA,:,0
2019/20,2020,20200829,20200904,Ellon,NA,:,0
2019/20,2020,20200829,20200904,Forres,NA,:,0
2019/20,2020,20200829,20200904,Fraserburgh,NA,:,0
2019/20,2020,20200829,20200904,Huntly,NA,:,0
2019/20,2020,20200829,20200904,Inverurie,NA,:,0
2019/20,2020,20200829,20200904,Lossiemouth,NA,:,0
2019/20,2020,20200829,20200904,Persley,NA,:,0
2019/20,2020,20200829,20200904,Peterhead,NA,:,0
2019/20,2020,20200829,20200904,Turriff,NA,:,0
2019/20,2020,20200829,20200904,Ardoch,NA,:,0
2019/20,2020,20200829,20200904,Daldowie,NA,:,0
2019/20,2020,20200829,20200904,Dalmarnock,NA,:,0
2019/20,2020,20200829,20200904,Erskine,NA,:,0
2019/20,2020,20200829,20200904,Inverclyde,NA,:,0
2019/20,2020,20200829,20200904,Neilston,NA,:,0
2019/20,2020,20200829,20200904,Paisley,NA,:,0
2019/20,2020,20200829,20200904,Uplawmoor,NA,:,0
2019/20,2020,20200829,20200904,Alness,NA,:,0
2019/20,2020,20200829,20200904,Aviemore,NA,:,0
2019/20,2020,20200829,20200904,Dunoon,NA,:,0
2019/20,2020,20200829,20200904,Grantown on Spey,NA,:,0
2019/20,2020,20200829,20200904,Oban,NA,:,0
2019/20,2020,20200829,20200904,Thurso,NA,:,0
2019/20,2020,20200829,20200904,Wick,NA,:,0
2019/20,2020,20200829,20200904,Allers,NA,:,0
2019/20,2020,20200829,20200904,Biggar,NA,:,0
2019/20,2020,20200829,20200904,Blackwood,NA,:,0
